"","gene_id","control1","control2","treat1","treat2"
"36948","NM_173160",0,0,0,0
"36949","NM_173161",0,0,0,0
"36950","NM_173162",0,0,0,0
"36951","NM_173163",0,0,1,0
"36952","NM_173165",0,0,0,0
"36953","NM_173167",0,0,0,0
"36954","NM_173170",0,0,0,0
"36955","NM_173174",3,7,4,5
"36956","NM_173175",0,0,0,0
"36957","NM_173176",0,0,0,0
"36958","NM_173177",0,0,0,0
"36959","NM_173178",0,0,0,1
"36960","NM_173179",0,0,0,0
"36961","NM_173191",0,0,0,0
"36962","NM_173192",0,0,0,0
"36963","NM_173193",0,0,0,0
"36964","NM_173194",0,0,0,0
"36965","NM_173195",0,0,0,0
"36966","NM_173197",0,0,0,0
"36967","NM_173199",0,2,0,1
"36968","NM_173200",0,1,0,0
"36969","NM_173201",0,0,0,0
"36970","NM_173202",0,0,0,0
"36971","NM_173203",0,0,0,0
"36972","NM_173204",0,0,0,0
"36973","NM_173205",0,0,0,0
"36974","NM_173206",28,28,7,20
"36975","NM_173207",4,3,3,2
"36976","NM_173208",0,0,0,0
"36977","NM_173209",0,0,0,0
"36978","NM_173210",0,0,0,0
"36979","NM_173211",3,2,2,1
"36980","NM_173214",0,0,0,0
"36981","NM_173215",0,2,1,1
"36982","NM_173216",0,0,0,0
"36983","NM_173217",0,0,0,0
"36984","NM_173344",0,0,0,0
"36985","NM_173348",272,301,299,235
"36986","NM_173351",0,0,0,0
"36987","NM_173352",0,0,0,0
"36988","NM_173353",0,0,2,0
"36989","NM_173354",1,0,1,3
"36990","NM_173355",0,0,0,0
"36991","NM_173358",0,0,0,0
"36992","NM_173359",0,0,0,0
"36993","NM_173362",0,0,0,0
"36994","NM_173452",0,0,0,0
"36995","NM_173454",0,0,0,0
"36996","NM_173462",70,41,67,44
"36997","NM_173463",1,3,0,1
"36998","NM_173464",0,0,2,1
"36999","NM_173465",0,1,1,2
"37000","NM_173467",3,9,3,6
"37001","NM_173468",0,0,0,0
"37002","NM_173469",0,0,0,0
"37003","NM_173470",301,327,326,303
"37004","NM_173471",10,11,18,8
"37005","NM_173472",4,4,0,1
"37006","NM_173473",0,0,0,0
"37007","NM_173474",0,0,0,1
"37008","NM_173475",343,282,721,581
"37009","NM_173477",0,0,0,0
"37010","NM_173478",271,303,345,311
"37011","NM_173479",7,8,5,11
"37012","NM_173480",28,29,41,32
"37013","NM_173481",1,1,1,2
"37014","NM_173482",0,0,0,0
"37015","NM_173483",0,0,0,0
"37016","NM_173484",11,7,17,15
"37017","NM_173485",3,3,5,1
"37018","NM_173487",5,2,1,1
"37019","NM_173488",0,0,0,0
"37020","NM_173489",0,0,1,1
"37021","NM_173490",0,0,0,0
"37022","NM_173491",63,92,84,87
"37023","NM_173492",1,0,0,0
"37024","NM_173493",0,0,1,0
"37025","NM_173494",0,0,0,0
"37026","NM_173495",0,0,0,1
"37027","NM_173496",13,17,48,58
"37028","NM_173497",2,5,4,4
"37029","NM_173499",0,0,0,0
"37030","NM_173500",209,173,185,163
"37031","NM_173502",0,0,0,0
"37032","NM_173503",0,0,0,0
"37033","NM_173505",4,1,2,7
"37034","NM_173506",0,0,0,0
"37035","NM_173508",0,1,1,0
"37036","NM_173509",0,0,1,0
"37037","NM_173510",0,0,0,0
"37038","NM_173511",41,28,34,25
"37039","NM_173512",0,0,0,0
"37040","NM_173514",0,0,0,0
"37041","NM_173515",330,284,136,107
"37042","NM_173516",0,0,0,0
"37043","NM_173517",2,8,7,4
"37044","NM_173518",253,269,252,253
"37045","NM_173519",462,439,496,453
"37046","NM_173520",0,0,0,0
"37047","NM_173521",0,0,0,0
"37048","NM_173523",0,0,0,0
"37049","NM_173525",1,2,0,2
"37050","NM_173526",0,0,0,1
"37051","NM_173527",8,6,5,2
"37052","NM_173528",1,1,1,0
"37053","NM_173529",0,0,0,0
"37054","NM_173530",0,0,0,0
"37055","NM_173531",0,0,0,1
"37056","NM_173533",0,0,0,0
"37057","NM_173535",0,0,0,0
"37058","NM_173536",0,0,1,0
"37059","NM_173537",16,15,10,11
"37060","NM_173538",0,0,0,0
"37061","NM_173539",0,0,0,0
"37062","NM_173540",0,0,0,0
"37063","NM_173541",0,0,0,0
"37064","NM_173542",6,4,4,2
"37065","NM_173543",57,53,19,35
"37066","NM_173544",1,1,0,2
"37067","NM_173545",126,135,202,134
"37068","NM_173546",250,205,200,180
"37069","NM_173547",1,2,1,0
"37070","NM_173548",0,0,0,0
"37071","NM_173549",5,9,7,7
"37072","NM_173550",64,52,32,41
"37073","NM_173551",313,260,256,226
"37074","NM_173552",58,79,61,37
"37075","NM_173553",0,0,0,0
"37076","NM_173554",41,43,13,20
"37077","NM_173555",0,0,0,0
"37078","NM_173556",0,0,0,0
"37079","NM_173557",63,42,125,103
"37080","NM_173558",1,0,0,1
"37081","NM_173560",0,0,0,2
"37082","NM_173561",4,3,6,3
"37083","NM_173562",73,79,67,61
"37084","NM_173563",1,0,1,0
"37085","NM_173564",10,10,7,7
"37086","NM_173565",0,0,0,0
"37087","NM_173566",527,453,448,543
"37088","NM_173567",0,1,4,2
"37089","NM_173568",0,0,0,0
"37090","NM_173569",343,296,328,303
"37091","NM_173570",36,31,52,38
"37092","NM_173571",0,0,0,0
"37093","NM_173573",2,2,1,4
"37094","NM_173574",0,0,0,0
"37095","NM_173575",39,24,16,22
"37096","NM_173576",1,0,0,0
"37097","NM_173582",86,93,67,68
"37098","NM_173584",0,0,0,0
"37099","NM_173586",0,0,0,0
"37100","NM_173587",34,10,12,11
"37101","NM_173588",11,4,12,8
"37102","NM_173589",2,4,2,1
"37103","NM_173591",7,9,15,14
"37104","NM_173593",0,0,1,3
"37105","NM_173595",549,475,582,663
"37106","NM_173596",0,0,1,0
"37107","NM_173598",0,1,3,5
"37108","NM_173600",5,0,11,10
"37109","NM_173601",0,3,0,1
"37110","NM_173602",646,604,558,535
"37111","NM_173605",0,0,0,0
"37112","NM_173607",9,9,16,17
"37113","NM_173611",70,65,77,78
"37114","NM_173614",0,0,0,0
"37115","NM_173615",2,1,6,1
"37116","NM_173618",0,0,0,0
"37117","NM_173619",1,0,0,0
"37118","NM_173620",98,99,74,29
"37119","NM_173623",0,0,0,0
"37120","NM_173625",0,0,0,0
"37121","NM_173626",0,0,0,0
"37122","NM_173627",4,0,1,0
"37123","NM_173628",30,36,36,36
"37124","NM_173629",0,0,0,0
"37125","NM_173630",183,145,195,171
"37126","NM_173631",46,43,54,34
"37127","NM_173632",312,278,272,256
"37128","NM_173633",0,0,1,0
"37129","NM_173635",0,0,0,0
"37130","NM_173636",0,0,0,0
"37131","NM_173637",1,0,1,3
"37132","NM_173638",0,0,0,0
"37133","NM_173641",0,0,0,0
"37134","NM_173642",1,2,1,6
"37135","NM_173644",0,0,0,0
"37136","NM_173647",349,381,363,304
"37137","NM_173648",0,0,5,2
"37138","NM_173649",1,1,2,1
"37139","NM_173650",0,0,0,0
"37140","NM_173651",40,40,39,23
"37141","NM_173653",192,188,92,74
"37142","NM_173654",0,0,0,0
"37143","NM_173655",0,0,0,0
"37144","NM_173657",0,0,0,0
"37145","NM_173658",27,22,25,17
"37146","NM_173659",2,1,1,0
"37147","NM_173660",0,0,0,0
"37148","NM_173662",6,9,10,1
"37149","NM_173663",0,0,0,0
"37150","NM_173664",98,98,95,105
"37151","NM_173665",0,0,0,0
"37152","NM_173666",3,5,4,3
"37153","NM_173667",0,0,1,0
"37154","NM_173672",0,0,0,0
"37155","NM_173674",641,517,725,578
"37156","NM_173676",0,0,0,0
"37157","NM_173678",0,0,0,0
"37158","NM_173680",38,39,43,22
"37159","NM_173681",0,0,0,0
"37160","NM_173683",20,17,25,22
"37161","NM_173685",260,242,178,163
"37162","NM_173686",0,0,0,0
"37163","NM_173687",0,0,0,0
"37164","NM_173689",2,0,1,0
"37165","NM_173690",0,0,0,0
"37166","NM_173694",2,2,1,0
"37167","NM_173698",0,0,0,0
"37168","NM_173699",0,0,0,1
"37169","NM_173701",0,0,0,0
"37170","NM_173717",0,0,0,0
"37171","NM_173728",0,0,0,0
"37172","NM_173791",455,394,471,481
"37173","NM_173793",52,50,36,34
"37174","NM_173794",106,99,141,77
"37175","NM_173797",0,0,0,0
"37176","NM_173798",0,0,0,0
"37177","NM_173799",1,1,5,1
"37178","NM_173800",2,6,10,9
"37179","NM_173801",0,0,0,0
"37180","NM_173802",3,6,5,2
"37181","NM_173803",0,0,0,0
"37182","NM_173804",13,5,8,5
"37183","NM_173806",0,0,0,0
"37184","NM_173807",0,0,0,0
"37185","NM_173808",335,341,529,436
"37186","NM_173809",0,0,0,0
"37187","NM_173810",256,250,253,213
"37188","NM_173811",30,23,37,31
"37189","NM_173812",54,41,35,34
"37190","NM_173814",104,89,79,56
"37191","NM_173815",0,0,0,0
"37192","NM_173821",0,0,0,0
"37193","NM_173822",177,178,223,208
"37194","NM_173824",236,246,334,257
"37195","NM_173825",211,222,206,183
"37196","NM_173826",0,0,0,0
"37197","NM_173827",0,0,0,0
"37198","NM_173828",0,2,2,0
"37199","NM_173829",188,167,218,201
"37200","NM_173830",0,0,0,0
"37201","NM_173831",0,0,0,0
"37202","NM_173832",32,25,29,39
"37203","NM_173833",27,24,94,47
"37204","NM_173834",19,15,30,27
"37205","NM_173841",0,0,0,0
"37206","NM_173842",0,0,0,0
"37207","NM_173843",0,0,0,0
"37208","NM_173844",0,0,0,0
"37209","NM_173846",0,0,0,0
"37210","NM_173847",0,0,0,0
"37211","NM_173848",0,0,0,0
"37212","NM_173849",0,0,0,0
"37213","NM_173850",0,0,0,0
"37214","NM_173851",0,0,0,0
"37215","NM_173852",465,501,729,653
"37216","NM_173853",0,0,0,0
"37217","NM_173854",371,374,501,520
"37218","NM_173855",7,11,9,5
"37219","NM_173856",0,0,0,1
"37220","NM_173857",0,0,0,0
"37221","NM_173858",0,0,0,0
"37222","NM_173860",0,0,0,1
"37223","NM_173872",1,0,0,1
"37224","NM_174855",0,0,0,0
"37225","NM_174858",12,14,17,18
"37226","NM_174869",3,3,2,2
"37227","NM_174871",0,0,0,0
"37228","NM_174872",0,0,0,0
"37229","NM_174873",0,0,0,0
"37230","NM_174878",0,0,0,0
"37231","NM_174881",0,0,0,0
"37232","NM_174886",1,2,0,0
"37233","NM_174887",4,2,1,2
"37234","NM_174889",125,135,175,151
"37235","NM_174890",0,0,0,0
"37236","NM_174891",55,35,53,51
"37237","NM_174892",0,0,0,0
"37238","NM_174893",0,0,0,0
"37239","NM_174894",0,0,0,0
"37240","NM_174895",6,1,1,1
"37241","NM_174896",0,0,0,0
"37242","NM_174897",0,0,0,0
"37243","NM_174898",6,3,6,3
"37244","NM_174899",43,52,45,43
"37245","NM_174900",0,0,0,0
"37246","NM_174901",0,0,1,0
"37247","NM_174902",3,4,1,3
"37248","NM_174903",1,0,1,0
"37249","NM_174905",83,70,119,81
"37250","NM_174907",0,0,0,0
"37251","NM_174908",0,0,0,0
"37252","NM_174909",904,1038,1531,1268
"37253","NM_174910",0,0,0,0
"37254","NM_174911",17,13,60,43
"37255","NM_174912",1,1,2,1
"37256","NM_174913",15,12,16,16
"37257","NM_174914",0,0,0,0
"37258","NM_174916",847,837,1006,957
"37259","NM_174917",0,0,0,0
"37260","NM_174918",0,0,0,1
"37261","NM_174919",1,0,2,2
"37262","NM_174920",0,0,0,0
"37263","NM_174921",0,0,0,0
"37264","NM_174922",68,68,61,49
"37265","NM_174923",0,0,0,0
"37266","NM_174924",0,0,0,1
"37267","NM_174926",0,0,0,0
"37268","NM_174927",0,0,0,0
"37269","NM_174928",54,55,72,45
"37270","NM_174929",0,0,0,0
"37271","NM_174931",21,18,13,18
"37272","NM_174932",0,0,1,1
"37273","NM_174933",0,0,0,0
"37274","NM_174934",0,0,0,0
"37275","NM_174936",3,2,0,0
"37276","NM_174937",0,0,0,2
"37277","NM_174938",0,0,0,0
"37278","NM_174940",0,0,0,0
"37279","NM_174941",0,0,0,0
"37280","NM_174942",6,3,0,3
"37281","NM_174943",0,0,0,0
"37282","NM_174944",0,0,0,0
"37283","NM_174945",4,1,4,3
"37284","NM_174951",0,0,0,0
"37285","NM_174952",0,3,1,3
"37286","NM_174953",0,0,0,0
"37287","NM_174954",0,0,0,0
"37288","NM_174955",0,0,0,0
"37289","NM_174956",0,0,0,0
"37290","NM_174957",0,0,0,0
"37291","NM_174958",0,0,0,0
"37292","NM_174959",0,0,0,0
"37293","NM_174963",0,0,0,0
"37294","NM_174964",0,0,0,0
"37295","NM_174965",0,0,0,0
"37296","NM_174966",0,0,0,0
"37297","NM_174967",0,0,0,0
"37298","NM_174968",0,0,0,0
"37299","NM_174969",0,0,0,0
"37300","NM_174970",0,0,0,0
"37301","NM_174971",0,0,0,0
"37302","NM_174975",0,0,0,0
"37303","NM_174976",0,0,0,2
"37304","NM_174977",0,0,0,1
"37305","NM_174978",3,2,5,0
"37306","NM_174981",0,0,0,0
"37307","NM_174983",0,0,1,1
"37308","NM_175038",0,0,0,0
"37309","NM_175039",8,5,5,4
"37310","NM_175040",0,0,0,0
"37311","NM_175041",0,0,0,0
"37312","NM_175052",0,0,0,0
"37313","NM_175053",0,0,0,1
"37314","NM_175054",243,248,159,102
"37315","NM_175055",43,42,22,21
"37316","NM_175056",0,0,3,2
"37317","NM_175057",0,0,0,0
"37318","NM_175058",0,1,4,4
"37319","NM_175060",11,5,5,4
"37320","NM_175061",253,298,122,116
"37321","NM_175062",0,0,1,0
"37322","NM_175063",0,0,3,0
"37323","NM_175064",4,1,0,4
"37324","NM_175065",88,106,37,40
"37325","NM_175066",70,73,65,72
"37326","NM_175067",0,0,0,0
"37327","NM_175068",0,0,2,1
"37328","NM_175069",0,0,0,0
"37329","NM_175073",0,0,0,0
"37330","NM_175075",10,6,9,14
"37331","NM_175077",0,0,0,0
"37332","NM_175078",0,0,0,0
"37333","NM_175080",0,0,0,0
"37334","NM_175085",15,13,17,7
"37335","NM_175566",0,0,0,0
"37336","NM_175569",0,0,0,0
"37337","NM_175571",0,0,1,1
"37338","NM_175573",0,0,0,0
"37339","NM_175575",0,0,0,0
"37340","NM_175605",3,4,3,1
"37341","NM_175607",0,0,0,0
"37342","NM_175609",0,0,0,0
"37343","NM_175610",0,0,0,0
"37344","NM_175611",1,2,2,1
"37345","NM_175613",0,0,0,0
"37346","NM_175614",0,0,0,0
"37347","NM_175617",676,592,613,587
"37348","NM_175619",2,0,1,0
"37349","NM_175623",0,0,0,0
"37350","NM_175624",0,0,0,0
"37351","NM_175625",0,0,0,0
"37352","NM_175629",0,0,0,0
"37353","NM_175630",2,2,1,5
"37354","NM_175634",0,0,0,0
"37355","NM_175635",0,0,0,0
"37356","NM_175636",5,1,1,4
"37357","NM_175698",0,0,0,0
"37358","NM_175709",111,113,120,92
"37359","NM_175710",0,0,0,1
"37360","NM_175719",0,0,0,0
"37361","NM_175721",0,0,0,0
"37362","NM_175722",0,0,0,0
"37363","NM_175723",0,0,0,0
"37364","NM_175724",0,0,0,0
"37365","NM_175725",0,0,0,0
"37366","NM_175726",0,0,0,0
"37367","NM_175727",0,0,0,0
"37368","NM_175728",0,0,0,0
"37369","NM_175729",0,0,0,0
"37370","NM_175732",28,27,31,33
"37371","NM_175733",1,2,3,2
"37372","NM_175734",0,0,0,1
"37373","NM_175735",1,1,1,0
"37374","NM_175736",8,7,4,8
"37375","NM_175737",13,12,15,9
"37376","NM_175738",0,0,1,0
"37377","NM_175739",0,0,0,0
"37378","NM_175741",0,0,0,0
"37379","NM_175742",0,0,0,0
"37380","NM_175743",0,0,0,0
"37381","NM_175744",0,0,0,0
"37382","NM_175747",0,0,0,0
"37383","NM_175748",0,0,1,1
"37384","NM_175767",0,0,0,0
"37385","NM_175768",0,3,2,1
"37386","NM_175769",0,0,0,0
"37387","NM_175834",0,0,1,0
"37388","NM_175839",0,0,0,0
"37389","NM_175840",0,0,0,0
"37390","NM_175841",0,0,0,0
"37391","NM_175842",0,0,0,0
"37392","NM_175848",0,0,0,0
"37393","NM_175849",0,0,0,0
"37394","NM_175850",0,0,0,0
"37395","NM_175852",2215,2213,2289,1974
"37396","NM_175854",348,276,282,263
"37397","NM_175856",14,20,21,13
"37398","NM_175857",0,0,0,0
"37399","NM_175858",0,0,0,0
"37400","NM_175859",9,14,8,5
"37401","NM_175861",0,0,2,0
"37402","NM_175862",0,0,0,0
"37403","NM_175866",0,0,0,0
"37404","NM_175867",0,0,0,0
"37405","NM_175868",0,0,0,0
"37406","NM_175871",10,13,15,9
"37407","NM_175872",63,47,45,52
"37408","NM_175873",1,2,0,0
"37409","NM_175874",6,8,8,4
"37410","NM_175875",202,206,145,116
"37411","NM_175876",177,184,207,181
"37412","NM_175878",0,0,0,1
"37413","NM_175881",1,0,3,0
"37414","NM_175882",0,0,0,0
"37415","NM_175883",0,2,1,0
"37416","NM_175884",759,910,961,818
"37417","NM_175885",0,0,0,0
"37418","NM_175886",1,0,0,1
"37419","NM_175887",1,3,4,12
"37420","NM_175888",0,1,2,1
"37421","NM_175900",0,0,0,0
"37422","NM_175902",0,0,0,0
"37423","NM_175907",42,47,44,33
"37424","NM_175910",0,0,0,0
"37425","NM_175911",0,0,0,0
"37426","NM_175913",7,4,4,3
"37427","NM_175914",0,0,0,0
"37428","NM_175918",2,2,2,6
"37429","NM_175920",1,1,0,0
"37430","NM_175921",637,692,666,611
"37431","NM_175922",0,0,0,0
"37432","NM_175924",0,0,0,0
"37433","NM_175929",0,1,2,2
"37434","NM_175931",0,0,0,0
"37435","NM_175932",0,0,0,0
"37436","NM_175940",0,0,0,0
"37437","NM_176071",0,0,0,0
"37438","NM_176072",0,0,0,0
"37439","NM_176096",0,0,0,0
"37440","NM_176677",0,0,0,0
"37441","NM_176782",12,9,10,5
"37442","NM_176783",3,0,2,0
"37443","NM_176786",0,0,0,0
"37444","NM_176787",1,1,7,2
"37445","NM_176791",0,0,0,0
"37446","NM_176792",29,18,18,14
"37447","NM_176793",0,0,0,0
"37448","NM_176794",3,7,9,3
"37449","NM_176795",0,0,0,0
"37450","NM_176796",0,0,0,0
"37451","NM_176797",0,0,0,0
"37452","NM_176798",0,0,0,0
"37453","NM_176801",0,0,0,0
"37454","NM_176805",0,0,0,0
"37455","NM_176806",0,0,0,0
"37456","NM_176810",0,0,0,0
"37457","NM_176811",0,0,0,0
"37458","NM_176812",426,398,425,403
"37459","NM_176813",0,0,0,0
"37460","NM_176814",145,168,183,230
"37461","NM_176815",3,1,3,1
"37462","NM_176816",0,0,0,0
"37463","NM_176817",0,0,0,0
"37464","NM_176818",0,0,0,0
"37465","NM_176819",0,0,0,0
"37466","NM_176820",2,0,4,1
"37467","NM_176821",0,0,0,0
"37468","NM_176822",0,2,2,2
"37469","NM_176823",0,0,0,0
"37470","NM_176824",23,39,30,29
"37471","NM_176825",1,0,0,0
"37472","NM_176863",0,0,0,0
"37473","NM_176866",0,0,0,0
"37474","NM_176867",0,0,0,0
"37475","NM_176869",11,12,14,12
"37476","NM_176870",12,12,4,6
"37477","NM_176871",13,5,5,5
"37478","NM_176875",0,0,0,0
"37479","NM_176876",0,0,0,0
"37480","NM_176877",293,297,258,215
"37481","NM_176880",72,64,75,46
"37482","NM_176881",0,0,0,0
"37483","NM_176882",0,0,0,0
"37484","NM_176883",0,0,0,0
"37485","NM_176884",0,0,0,0
"37486","NM_176885",27,10,7,13
"37487","NM_176886",0,0,0,0
"37488","NM_176887",0,1,0,0
"37489","NM_176888",1,0,1,2
"37490","NM_176889",0,0,0,0
"37491","NM_176890",0,0,0,0
"37492","NM_176891",10,6,16,19
"37493","NM_176892",0,0,0,0
"37494","NM_176894",1,1,0,0
"37495","NM_176895",0,0,0,0
"37496","NM_177398",0,0,0,0
"37497","NM_177400",0,0,0,0
"37498","NM_177401",111,108,102,91
"37499","NM_177402",0,0,0,0
"37500","NM_177403",0,0,0,1
"37501","NM_177404",0,0,0,0
"37502","NM_177405",0,1,0,0
"37503","NM_177415",0,0,0,0
"37504","NM_177417",15,12,25,36
"37505","NM_177422",0,0,0,0
"37506","NM_177423",2,0,1,0
"37507","NM_177424",660,755,1066,930
"37508","NM_177433",7,7,13,5
"37509","NM_177435",3,1,1,0
"37510","NM_177437",0,0,0,0
"37511","NM_177438",8,8,12,7
"37512","NM_177439",0,0,1,0
"37513","NM_177441",56,55,49,62
"37514","NM_177444",0,0,0,0
"37515","NM_177452",0,0,0,0
"37516","NM_177454",343,395,342,292
"37517","NM_177455",0,0,0,2
"37518","NM_177456",1,1,0,0
"37519","NM_177457",0,0,0,0
"37520","NM_177458",0,0,0,0
"37521","NM_177476",2,1,3,0
"37522","NM_177477",0,2,11,6
"37523","NM_177478",0,0,0,0
"37524","NM_177524",0,0,0,0
"37525","NM_177525",1,1,0,0
"37526","NM_177526",0,0,0,0
"37527","NM_177528",0,0,0,0
"37528","NM_177529",0,0,0,0
"37529","NM_177530",0,0,0,0
"37530","NM_177531",0,0,4,5
"37531","NM_177532",0,0,0,0
"37532","NM_177533",38,62,49,27
"37533","NM_177534",0,0,0,0
"37534","NM_177535",0,0,0,0
"37535","NM_177536",0,0,0,0
"37536","NM_177537",0,0,0,0
"37537","NM_177538",493,480,501,436
"37538","NM_177540",0,0,0,0
"37539","NM_177542",0,3,2,4
"37540","NM_177543",1,0,0,0
"37541","NM_177550",0,0,0,0
"37542","NM_177551",0,0,0,1
"37543","NM_177552",0,0,0,0
"37544","NM_177553",1,0,0,0
"37545","NM_177556",0,0,0,0
"37546","NM_177557",0,0,0,0
"37547","NM_177559",5,6,3,3
"37548","NM_177560",0,0,0,0
"37549","NM_177924",69,81,77,87
"37550","NM_177925",0,3,4,8
"37551","NM_177937",2,1,0,2
"37552","NM_177938",13,5,7,7
"37553","NM_177939",0,0,0,0
"37554","NM_177947",0,0,0,0
"37555","NM_177948",4,4,1,0
"37556","NM_177949",0,0,0,0
"37557","NM_177951",50,51,69,57
"37558","NM_177952",1,1,0,0
"37559","NM_177953",0,0,0,0
"37560","NM_177959",0,0,0,0
"37561","NM_177963",0,0,0,0
"37562","NM_177964",0,0,0,0
"37563","NM_177965",38,43,39,23
"37564","NM_177966",204,194,266,284
"37565","NM_177967",0,0,0,0
"37566","NM_177968",25,31,31,35
"37567","NM_177969",0,0,0,0
"37568","NM_177972",1,3,2,0
"37569","NM_177973",0,0,0,0
"37570","NM_177974",0,0,0,0
"37571","NM_177976",0,0,0,0
"37572","NM_177977",0,0,0,0
"37573","NM_177980",8,4,3,7
"37574","NM_177983",913,939,1060,918
"37575","NM_177985",0,0,0,0
"37576","NM_177986",0,0,0,0
"37577","NM_177987",0,0,1,0
"37578","NM_177988",0,0,0,0
"37579","NM_177989",0,0,0,0
"37580","NM_177990",0,0,0,0
"37581","NM_177991",0,0,0,0
"37582","NM_177995",0,0,0,0
"37583","NM_177996",0,0,0,0
"37584","NM_177998",0,0,0,0
"37585","NM_177999",0,0,0,0
"37586","NM_178000",0,0,0,0
"37587","NM_178001",2,1,1,3
"37588","NM_178003",0,0,0,0
"37589","NM_178006",56,55,47,54
"37590","NM_178007",0,0,0,0
"37591","NM_178009",0,0,0,0
"37592","NM_178010",0,0,0,0
"37593","NM_178011",2,0,1,0
"37594","NM_178012",48,71,10,12
"37595","NM_178013",0,0,0,0
"37596","NM_178014",0,0,0,0
"37597","NM_178019",3,4,5,6
"37598","NM_178026",132,97,103,85
"37599","NM_178031",0,0,0,0
"37600","NM_178033",0,0,3,0
"37601","NM_178034",0,0,1,0
"37602","NM_178039",0,0,0,0
"37603","NM_178040",0,0,0,0
"37604","NM_178042",0,0,0,0
"37605","NM_178043",0,1,0,0
"37606","NM_178044",0,0,0,0
"37607","NM_178120",0,0,0,0
"37608","NM_178122",0,0,0,0
"37609","NM_178123",201,232,205,189
"37610","NM_178124",0,0,0,0
"37611","NM_178125",0,0,0,0
"37612","NM_178126",2,0,0,0
"37613","NM_178127",1,2,2,1
"37614","NM_178128",0,0,0,2
"37615","NM_178129",0,0,0,0
"37616","NM_178130",6,6,7,9
"37617","NM_178134",0,0,0,0
"37618","NM_178135",1,0,0,0
"37619","NM_178136",0,0,0,0
"37620","NM_178138",0,0,0,0
"37621","NM_178140",28,20,19,29
"37622","NM_178148",0,0,0,0
"37623","NM_178150",0,0,0,0
"37624","NM_178151",0,0,0,0
"37625","NM_178152",0,0,0,0
"37626","NM_178153",0,0,0,0
"37627","NM_178155",0,0,0,0
"37628","NM_178156",0,0,0,0
"37629","NM_178160",0,0,0,0
"37630","NM_178161",0,0,0,0
"37631","NM_178167",117,100,115,106
"37632","NM_178168",0,0,0,0
"37633","NM_178169",27,26,31,34
"37634","NM_178170",45,46,40,39
"37635","NM_178171",0,0,0,0
"37636","NM_178172",0,0,0,0
"37637","NM_178173",0,0,0,0
"37638","NM_178174",0,0,0,0
"37639","NM_178175",0,0,2,0
"37640","NM_178176",0,0,0,0
"37641","NM_178177",0,1,1,0
"37642","NM_178181",0,0,3,0
"37643","NM_178190",0,0,0,0
"37644","NM_178191",54,36,32,33
"37645","NM_178221",0,0,0,0
"37646","NM_178229",601,414,44,58
"37647","NM_178232",0,0,0,0
"37648","NM_178233",0,0,0,0
"37649","NM_178234",0,0,0,0
"37650","NM_178237",0,0,0,0
"37651","NM_178238",4,0,0,0
"37652","NM_178270",0,0,0,0
"37653","NM_178272",0,0,0,0
"37654","NM_178273",0,0,0,0
"37655","NM_178276",0,0,0,0
"37656","NM_178310",18,15,16,20
"37657","NM_178311",0,0,0,0
"37658","NM_178312",0,0,0,0
"37659","NM_178313",218,148,155,156
"37660","NM_178314",246,224,325,258
"37661","NM_178324",4,1,4,6
"37662","NM_178326",0,1,1,0
"37663","NM_178328",0,0,0,0
"37664","NM_178329",0,0,0,0
"37665","NM_178331",0,0,0,0
"37666","NM_178332",0,0,0,0
"37667","NM_178335",18,23,11,21
"37668","NM_178336",0,0,0,0
"37669","NM_178339",0,0,0,0
"37670","NM_178342",0,0,0,0
"37671","NM_178344",2,2,2,2
"37672","NM_178348",0,0,0,1
"37673","NM_178349",0,0,0,0
"37674","NM_178351",0,0,0,0
"37675","NM_178352",0,0,0,0
"37676","NM_178353",0,0,0,0
"37677","NM_178354",0,0,2,1
"37678","NM_178356",0,0,0,0
"37679","NM_178422",356,326,489,381
"37680","NM_178423",0,0,0,0
"37681","NM_178424",0,0,0,0
"37682","NM_178425",0,0,0,0
"37683","NM_178427",0,0,0,0
"37684","NM_178428",1,1,2,6
"37685","NM_178429",0,0,0,0
"37686","NM_178430",0,0,0,0
"37687","NM_178431",0,0,0,0
"37688","NM_178432",0,0,0,0
"37689","NM_178433",0,0,0,0
"37690","NM_178434",0,0,0,0
"37691","NM_178435",0,0,0,0
"37692","NM_178438",0,0,0,0
"37693","NM_178439",105,84,98,80
"37694","NM_178441",0,0,0,0
"37695","NM_178443",0,0,0,0
"37696","NM_178445",1,3,4,2
"37697","NM_178448",80,54,5,8
"37698","NM_178449",0,0,0,0
"37699","NM_178450",55,46,142,96
"37700","NM_178452",8,8,7,9
"37701","NM_178454",372,396,398,308
"37702","NM_178455",0,0,1,0
"37703","NM_178456",0,0,0,0
"37704","NM_178457",0,0,1,0
"37705","NM_178460",0,0,0,0
"37706","NM_178463",0,0,0,0
"37707","NM_178466",0,0,0,0
"37708","NM_178468",3,2,2,2
"37709","NM_178469",0,0,0,0
"37710","NM_178470",0,0,1,0
"37711","NM_178471",0,0,0,0
"37712","NM_178477",0,0,0,0
"37713","NM_178483",0,0,0,0
"37714","NM_178491",0,0,0,0
"37715","NM_178493",1,0,2,0
"37716","NM_178495",0,2,0,0
"37717","NM_178496",231,207,248,220
"37718","NM_178497",0,0,0,0
