"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_005707",188.444934401204,-0.06587643534507,0.241428439840229,-0.272861123522421,0.784959971801505,0.962429201206214
"NM_001304763",4.49127291660429,0.367608760206093,1.35042333952346,0.272217422083223,0.785454846610094,NA
"NM_138499",4.49127291660429,0.367608760206093,1.35042333952346,0.272217422083223,0.785454846610094,NA
"NR_027131",11.7914565525816,-0.230762807860308,0.847717775598898,-0.2722165495436,0.785455517473581,0.962429201206214
"NM_017736",31.2194791082404,-0.15340351775975,0.563607581487812,-0.272181430481817,0.785482519355277,0.962429201206214
"NM_018989",664.321776060685,-0.045494306882975,0.16716859478767,-0.272146254149948,0.78550956552878,0.962429201206214
"NM_205847",28.5131262846337,0.149449696725908,0.549157137072363,0.272143775682579,0.785511471168124,0.962429201206214
"NM_004961",145.702685818671,-0.0806048079733842,0.296314086625785,-0.272024893893013,0.785602878284817,0.962429201206214
"NM_014037",11.9052974384827,-0.22738284705592,0.836079522487553,-0.271963181659321,0.785650329420411,0.962429201206214
"NR_026660",608.173688214721,-0.0510260243824985,0.187682004500776,-0.271874890287031,0.785718218898437,0.962429201206214
"NM_001010934",2.98499712711233,-0.444835858784015,1.63685773384483,-0.271762077782495,0.785804965669024,NA
"NM_170607",2.98499712711233,-0.444835858784015,1.63685773384483,-0.271762077782495,0.785804965669024,NA
"NR_108081",2.98499712711233,-0.444835858784015,1.63685773384483,-0.271762077782495,0.785804965669024,NA
"NM_000402",2.88821031205205,-0.474470039804892,1.74734934401131,-0.271537023452719,0.785978028332399,NA
"NM_001163629",2.88821031205205,-0.474470039804892,1.74734934401131,-0.271537023452719,0.785978028332399,NA
"NM_001185072",2.88821031205205,-0.474470039804892,1.74734934401131,-0.271537023452719,0.785978028332399,NA
"NM_003482",198.080536711627,0.183972666707353,0.677607641199651,0.271503235089916,0.786004011878734,0.962439978514578
"NM_175085",12.7398109027029,-0.225386798467659,0.830261722395217,-0.271464759109263,0.786033600534432,0.962439978514578
"NM_007111",39.0153946129145,0.129925893369041,0.478707810613527,0.271409595766828,0.786076022582256,0.962439978514578
"NM_032345",9.63058645324411,0.254297328856909,0.937911269738062,0.271131542035878,0.786289862813969,NA
"NM_031435",62.2228488566992,0.103759829964038,0.382827483531606,0.271035477930809,0.786363745701752,0.962588689531154
"NM_002010",3.44350463382833,-0.414099785284202,1.52811593606297,-0.27098715189836,0.786400913972871,NA
"NM_144599",7.63111208706951,0.282458980872677,1.04247427275864,0.270950553173099,0.786429062921322,NA
"NM_005435",25.3738619531068,-0.161570663075476,0.596313733802594,-0.270949089240603,0.786430188872364,0.962588689531154
"NM_172315",2.47809621286619,-0.503984306004906,1.86022564464182,-0.270926437046268,0.786447611359552,NA
"NR_029477",2.47809621286619,-0.503984306004906,1.86022564464182,-0.270926437046268,0.786447611359552,NA
"NR_028389",8.60726449138728,-0.283993456039814,1.04855614224197,-0.270842394220869,0.786512252170444,NA
"NM_153376",4.78371338325367,-0.376149030576298,1.38985461420023,-0.27063912061964,0.786668604381857,NA
"NM_022455",67.5304032804545,-0.0998664288913924,0.369111442878995,-0.270559016302649,0.786730220683144,0.962726215621118
"NM_024820",9.761481409986,0.251004597806747,0.927983108344304,0.270484015872429,0.786787912281371,NA
"NR_038221",3.04432406721369,0.481730476152372,1.78153505912055,0.270401906314533,0.78685107368275,NA
"NM_001271156",15.2454615674407,0.203457090065959,0.752448546801655,0.270393359028694,0.786857648619737,0.962726215621118
"NM_001297568",7.12697997781566,0.293296698463286,1.08547929603794,0.27020017750116,0.787006256145952,NA
"NM_032451",41.9187564938959,-0.125472796370305,0.464527777997607,-0.270108274065263,0.787076956841451,0.962726215621118
"NM_000182",1925.11516363094,0.0367837001306391,0.136201367841708,0.270068507486568,0.787107549547194,0.962726215621118
"NR_029423",23.3633123669631,-0.163296602661691,0.604971334999363,-0.269924529005763,0.787218315942425,0.962726215621118
"NM_006328",80.1573535449226,-0.0926436101717358,0.343257526759819,-0.269895349553571,0.787240764979677,0.962726215621118
"NM_001167823",5.76340707006433,-0.326847202431174,1.21181448690435,-0.269717193484065,0.787377832121924,NA
"NM_002220",12.0219071293761,-0.236396400159614,0.876696084340285,-0.269644640123496,0.787433654065587,0.962819778315785
"NM_004896",8.70482378394816,0.262561585835353,0.973891828060146,0.269600358346099,0.78746772462831,NA
"NM_018569",8.70482378394816,0.262561585835353,0.973891828060146,0.269600358346099,0.78746772462831,NA
"NM_203472",8.24908508222445,0.273648691841766,1.01599477891378,0.269340647728848,0.78766755512074,NA
"NM_080660",63.5730108910296,0.103704173214675,0.385070582668569,0.269312115446465,0.787689509715779,0.96287583510063
"NM_020904",17.5204640168218,-0.187027215734182,0.694538988308851,-0.269282529681421,0.787712275107103,0.96287583510063
"NM_001101340",3.95580147066111,0.382858621478789,1.42277427563065,0.269093016395088,0.787858104405998,NA
"NM_014749",3.95580147066111,0.382858621478789,1.42277427563065,0.269093016395088,0.787858104405998,NA
"NM_031914",11.9707449168536,-0.227249383728909,0.844983947567919,-0.268939290956936,0.787976400640812,0.962994929821735
"NR_037642",30.8212566280302,-0.143601638100636,0.534417902861904,-0.26870663825374,0.788155443022942,0.962994929821735
"NM_004359",358.797164146264,0.0525313181654354,0.195500191030707,0.268702132148732,0.788158910893626,0.962994929821735
"NM_181426",26.4795437767775,0.152515264504069,0.568342694456842,0.26835088405566,0.788429242179467,0.963157274630849
"NM_001001555",17.3752837942314,-0.193477390480925,0.72131970340988,-0.268226958956345,0.788524624812612,0.963157274630849
"NM_001037813",67.4470051775533,-0.115343551658204,0.431137017675312,-0.267533398732811,0.789058502524948,0.963397130924785
"NM_013341",17.8997858754442,0.183276546309442,0.685781108436761,0.267252253021699,0.789274946613468,0.963397130924785
"NR_027374",19.0885440872649,0.184401453229416,0.690055730060999,0.267226899504357,0.78929446618486,0.963397130924785
"NM_005701",3.50895211219927,-0.411760110432139,1.5411748413523,-0.26717287317696,0.789336061278948,NA
"NM_002766",181.932950843386,-0.0651769936787138,0.244244007217232,-0.266851966692247,0.789583140886622,0.963397130924785
"NR_132377",7.74261731951874,-0.287810655185854,1.07877954874048,-0.266792835961606,0.789628670470809,NA
"NM_001975",203.995203486078,0.0624071521219302,0.23402335372353,0.266670616966103,0.789722779144773,0.963397130924785
"NM_014946",6.25325391346966,-0.307572360219535,1.15352375559105,-0.266637213779736,0.789748500144999,NA
"NM_032816",152.785636053025,-0.0695094853431716,0.260726557828151,-0.266599175481718,0.789777790536034,0.963397130924785
"NR_024402",18.1241517461282,-0.182186479020603,0.68341227059448,-0.266583564357316,0.789789811557799,0.963397130924785
"NM_001098576",11.7248034451696,-0.240637016889432,0.902880918273559,-0.26652132304398,0.789837739684359,0.963397130924785
"NM_017988",24.7847151216323,0.163609358124077,0.613905746931674,0.266505663030201,0.789849798602691,0.963397130924785
"NR_028136",7.06153249944472,0.295478857450267,1.10922083098668,0.266384158317178,0.789943364432803,NA
